event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
MLI1603,"29 July 2017",2017,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,,,0,30,,466,"Western Africa",Mali,Kidal,Abeibara,Tinzawatene,"Tin Zaouaten",19.9486,2.9649,2,Menastream,"Local partner-New media","Truck transporting goods struck by a mine in Zakak, area of Tinzawatene near the Algeria border. No casualty.",0,,1660602944
MLI1600,"28 July 2017",2017,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","CMA: Coordination of Movements of the Azawad",,2,,,0,20,,466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,1,Menastream,"Local partner-New media","Major development, Menaka under the control of CMA, takeover without any fighting. MSA still in the city and Malian army iin the MINUSMA camp.",0,,1622068185
MLI1599,"27 July 2017",2017,1,"Political violence",Battles,"Non-state actor overtakes territory","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,,466,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","Platform refused ceasefire, attempted to encircle & isolate Kidal, therefore CMA attacked & dismantled PF positions",0,,1579637361
MLI1597,"26 July 2017",2017,1,"Political violence",Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,,466,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Menastream,"Local partner-New media","Clashes are reported in Takalout (40 km from Kidal) and Amassin 'It was a very painful failure for the Gatia,' said a foreign security source. Dozens of pro-government GATIA platforme fighters killed, two CMA members were also killed.",7,,1604354646
MLI1596,"26 July 2017",2017,1,"Political violence",Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,,466,"Western Africa",Mali,Kidal,Kidal,Anefif,Amassine,17.9628,0.5806,1,Menastream,"Local partner-New media","Clashes are reported in Takalout (40 km from Kidal) and Amassin 'It was a very painful failure for the Gatia,' said a foreign security source. Dozens of pro-government GATIA platforme fighters killed, two CMA members were also killed.",7,,1622068185
MLI1595,"25 July 2017",2017,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Journalists (Mali)",7,37,"Civilian targeting",466,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"RFI; Media Foundation for West Africa",International,"Malian blogger Madou Kante opposing constitutional reform was shot and wounded by unknown men while driving in Bamako on 25 July.",0,,1622068185
MLI1594,"25 July 2017",2017,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,,466,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Doro,16.1137,-0.8606,2,Menastream,"Local partner-New media","On 25 July 2017, two National Guards were killed and four others wounded by the explosion of an IED/mine likely planted by Islamist militants in the area of Doro (Gourma-Rharous, Tombouctou), on the road between Gao and Gossi.",2,,1670257263
MLI1593,"24 July 2017",2017,1,"Political violence","Violence against civilians",Attack,"Fulani Ethnic Militia (Mali)","Pastoralists (Mali)",4,"Civilians (Mali)","Imghad Ethnic Group (Mali)",7,47,"Civilian targeting",466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","An Imghad camp at 44 km from Menaka was attacked by alleged Fulani. 5 dead",5,,1622068185
MLI1590,"22 July 2017",2017,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of France (2017-)",,8,28,,466,"Western Africa",Mali,Kidal,Kidal,Kidal,Ad-Sendemen,18.7253,1.4769,1,"Long War Journal; Menastream","Local partner-New media","JNIM claimed an IED ambush on a French military vehicle at Ad-Sendemen hill in In-Ourir locality approximately 25 miles north of Kidal on 22 July. No reported casualty.",0,,1585692266
MLI1592,"22 July 2017",2017,1,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Armed Group (Mali)",,3,,,0,30,,466,"Western Africa",Mali,Mopti,Mopti,"Ouroube Doude",Sindegue,15.2615,-3.9484,1,Menastream,"Local partner-New media","Property destruction: The locality of Sindegue attacked, the mayor's office burned",0,,1622068185
MLI1591,"22 July 2017",2017,1,"Political violence",Battles,"Armed clash","CMA: Coordination of Movements of the Azawad",,2,"Military Forces of Mali (2013-2020)",,1,12,,466,"Western Africa",Mali,Tombouctou,Niafunke,Lere,Lere,15.7118,-4.9118,2,Kibaru,National,"A Malian supply convoy was attacked on the Lere-Nampala axis by the CMA. No casualties.",0,,1622068185
MLI1589,"21 July 2017",2017,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Civilian targeting",466,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,Menastream,"Local partner-New media","1 dead and 4 wounded reported when MINUSMA-rented truck was struck by an IED along the axis Ansongo-Menaka",1,,1622068185
MLI1587,"19 July 2017",2017,1,Demonstrations,Protests,"Protest with intervention","Rioters (Mali)",,5,"Protesters (Mali)",,6,56,,466,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,"Amnesty International",Other,"Activists in Bamako held a peaceful march in front of the offices of the public television to denounce their partiality. One activist was assaulted by suspected government supporters.",0,,1622068185
MLI1588,"19 July 2017",2017,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-2020)",,1,12,,466,"Western Africa",Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,1,"Menastream; Sahelien","Local partner-New media","FAMa checkpoint in Koro attacked tonight by JNIM, attack repelled. One assailant dead.",1,,1622068185
MLI1586,"18 July 2017",2017,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,33,,466,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,"In Kadagotan",15.5502,2.7787,2,Issalan,"New media","A Gatia-MSA convoy was attacked by unidentified men at 15 km from In Kadagotan. 6 soldiers were executed the following day.",6,,1622068185
MLI1584,"17 July 2017",2017,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)",,1,13,,466,"Western Africa",Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,1,Menastream,"Local partner-New media","Malian army officer killed by unknown gunmen",1,,1622068185
MLI1585,"17 July 2017",2017,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (Mali)",,3,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)","Military Forces of France (2017-)",8,38,,466,"Western Africa",Mali,Kidal,Tessalit,Tessalit,Amachach,20.2581,0.9904,1,"Long War Journal; Menastream","Local partner-New media","The joint Barkhane/MINUSMA Amachach base in Tessalit subjected to mortar/rocket fire.",0,,1670885782
MLI1582,"16 July 2017",2017,1,Demonstrations,Protests,"Peaceful protest","Protesters (Mali)",,6,,,0,60,,466,"Western Africa",Mali,Bamako,Bamako,"Commune III",Bamako,12.65,-8,1,PANAPRESS,International,"People demonstrated against the constitutional reform project.",0,,1622068185
MLI1583,"16 July 2017",2017,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)","Teachers (Mali)",7,37,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Tombouctou,Ber,Zarho,17.0015,-1.6624,1,Menastream,"Local partner-New media","A teacher and a farmer were abducted by unknown gunmen",0,,1622068185
MLI1581,"15 July 2017",2017,1,"Political violence","Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Civilian targeting",466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,,1622068185
MLI1580,"15 July 2017",2017,3,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Civilian targeting",466,"Western Africa",Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,2,RFI,International,"At least two individual and two communal graves were uncovered in Kidal's Anefis area. These people are believed to have been summarily executed between June and July 2017.",10,,1622068185
MLI1579,"14 July 2017",2017,1,"Political violence","Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Civilian targeting",466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,,1622068185
MLI1577,"13 July 2017",2017,1,"Political violence",Battles,"Armed clash","Police Forces of Mali (2013-2020) Gendarmerie",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Mopti,Djenne,"Nema Badenyakafo",Mougna,13.884,-4.82,1,Menastream,"Local partner-New media","Alleged jihadist commander killed by national guards last night in Mougna, Cercle of Djenne.",1,,1622068185
MLI1578,"13 July 2017",2017,1,"Political violence","Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Civilian targeting",466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,,1622068185
MLI1575,"12 July 2017",2017,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Military Forces of Mali (2013-2020)","Military Forces of Mali (2013-2020)",1,13,,466,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,"Government of France",Other,"During an recognition operation in the Ansongo area, two gunmen on motorbikes opened fire: Malian soldiers killed 1 militant",1,,1622068185
MLI1576,"12 July 2017",2017,2,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Ansongo,Ansongo,Ansongo,15.6597,0.5022,2,"Government of France",Other,"Recently a truck exploded on a IED.",0,,1622068185
MLI1574,"12 July 2017",2017,1,"Political violence","Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Civilian targeting",466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. The perpetrators are alleged to be GATIA and MSA militias.",13,,1622068185
MLI1569,"11 July 2017",2017,1,"Political violence",Battles,"Armed clash","Unidentified Armed Group (Mali)",,3,"Police Forces of Mali (2013-2020) Gendarmerie",,1,13,,466,"Western Africa",Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream,"Local partner-New media","Malian Gendarmerie vehicle attacked by unknown gunmen at Sankore Square, central Timbuktu, 2 wounded including the Brigade Commander.",0,,1599527445
MLI1572,"11 July 2017",2017,1,"Political violence",Battles,"Non-state actor overtakes territory","CMA: Coordination of Movements of the Azawad",,2,"Platform of June 14th 2014 movements",,3,23,,466,"Western Africa",Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,2,"RFI; Menastream","Local partner-New media","Follwing CMA and Platform clashes in Techanak between Kidal and Anefis, Platform abandoned the village and withdrew to Anefis. In Anefis, Platform forces were again driven away by CMA. Number of casualties unclear. In the weeks that followed the battles in Anefis, experts discovered at least two individual and two communal graves, containing an unclear number of bodies. These people are believed to have been summarily executed between June and July 2017.",0,,1622068185
MLI1571,"11 July 2017",2017,1,"Political violence","Violence against civilians",Attack,"GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Civilians (Niger)","Fulani Ethnic Group (Niger)",7,37,"Civilian targeting",466,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Anderamboukane,15.422,3.0224,1,Menastream,"Local partner-New media","Fulani-focused NGO Kisal speak of as many as  60 Nigerien Fulani pastoralists killed in the course of 5 days in the Menaka region. Violence broke out first at the Aderanboukan: 7 dead were reported. The perpetrators are alleged to be GATIA and MSA militias.",7,,1622068185
MLI1570,"11 July 2017",2017,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-2020)",,8,28,,466,"Western Africa",Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Menastream,"Local partner-New media","JNIM claimed destroying a MINUSMA armored vehicle and wounding 3 peacekeepers severely by IED detonation today in Kidal",0,,1626129974
MLI1567,"10 July 2017",2017,1,"Political violence",Battles,"Armed clash","Military Forces of France (2017-)","Military Forces of Mali (2013-2020)",8,"JNIM: Group for Support of Islam and Muslims",,2,28,,466,"Western Africa",Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,"Government of France",Other,"A vehicle carrying armed men was spotted 90 km far from Gao: a military operation eliminated a number of militants",10,,1599527444
MLI1568,"10 July 2017",2017,1,"Political violence",Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,,466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,,1622068185
MLI1566,"10 July 2017",2017,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Konna,Konna,14.9441,-3.8904,1,Menastream,"Local partner-New media","One child killed and two others wounded by an explosive device in Konna.",1,,1622068185
MLI1565,"09 July 2017",2017,1,"Political violence",Battles,"Armed clash","GATIA: Imghad Tuareg and Allies Self-Defense Group","MSA: Movement for Azawad Salvation",3,"Fulani Ethnic Militia (Mali)","MUJAO: Movement for Unity and Jihad in West Africa",4,34,,466,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,2,"International Crisis Group",Other,"Fighting between ethnic Doosaak linked to MSA supported by Tuaregs linked to GATIA and ethnic Fulanis reportedly close to jihadist groups, especially Movement for Unity and Jihad in West Africa, in Menaka region 5-10 July.",0,,1622068185
